tripdurationseconds,tripdurationminutes,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
574,10,9/5/17 8:32,9/5/17 8:41,128,MacDougal St & Prince St,40.72710258,-74.00297088,402,Broadway & E 22 St,40.7403432,-73.98955109,20098,Subscriber,1982,Female
950,16,9/5/17 8:32,9/5/17 8:48,3125,45 Rd & 11 St,40.74708586,-73.94977234,3141,1 Ave & E 68 St,40.76500525,-73.95818491,15510,Subscriber,1968,Male
356,6,9/5/17 8:32,9/5/17 8:38,470,W 20 St & 8 Ave,40.74345335,-74.00004031,523,W 38 St & 8 Ave,40.75466591,-73.99138152,26078,Subscriber,1984,Male
1610,27,9/5/17 8:32,9/5/17 8:59,340,Madison St & Clinton St,40.71269042,-73.98776323,492,W 33 St & 7 Ave,40.75019995,-73.99093085,25561,Subscriber,1969,Male
152,3,9/5/17 8:32,9/5/17 8:34,496,E 16 St & 5 Ave,40.73726186,-73.99238967,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,25141,Subscriber,1953,Male
140,2,9/5/17 8:32,9/5/17 8:34,195,Liberty St & Broadway,40.70905623,-74.01043382,304,Broadway & Battery Pl,40.70463334,-74.01361706,18327,Subscriber,1988,Female
2928,49,9/5/17 8:32,9/5/17 9:21,3323,W 106 St & Central Park West,40.7981856,-73.9605909,276,Duane St & Greenwich St,40.71748752,-74.0104554,30305,Subscriber,1993,Female
156,3,9/5/17 8:32,9/5/17 8:34,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,239,Willoughby St & Fleet St,40.69196566,-73.9813018,24816,Subscriber,1986,Male
472,8,9/5/17 8:32,9/5/17 8:40,447,8 Ave & W 52 St,40.76370739,-73.9851615,505,6 Ave & W 33 St,40.74901271,-73.98848395,20620,Subscriber,1975,Male
949,16,9/5/17 8:32,9/5/17 8:48,403,E 2 St & 2 Ave,40.72502876,-73.99069656,426,West St & Chambers St,40.71754834,-74.01322069,15922,Subscriber,1982,Male
636,11,9/5/17 8:32,9/5/17 8:43,237,E 11 St & 2 Ave,40.73047309,-73.98672378,435,W 21 St & 6 Ave,40.74173969,-73.99415556,29492,Subscriber,1992,Male
649,11,9/5/17 8:32,9/5/17 8:43,448,W 37 St & 10 Ave,40.75660359,-73.9979009,472,E 32 St & Park Ave,40.7457121,-73.98194829,19114,Subscriber,1984,Male
1344,22,9/5/17 8:32,9/5/17 8:54,3162,W 78 St & Broadway,40.78339981,-73.98093133,516,E 47 St & 1 Ave,40.75206862,-73.96784384,20509,Subscriber,1978,Male
1004,17,9/5/17 8:32,9/5/17 8:49,545,E 23 St & 1 Ave,40.736502,-73.97809472,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,30469,Subscriber,1992,Male
1455,24,9/5/17 8:32,9/5/17 8:56,3409,Bergen St & Smith St,40.6867443,-73.99063168,303,Mercer St & Spring St,40.72362738,-73.99949601,30705,Subscriber,1980,Female
1613,27,9/5/17 8:32,9/5/17 8:59,545,E 23 St & 1 Ave,40.736502,-73.97809472,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,30673,Subscriber,1984,Male
1645,27,9/5/17 8:32,9/5/17 8:59,442,W 27 St & 7 Ave,40.746647,-73.993915,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,20610,Subscriber,1965,Male
423,7,9/5/17 8:32,9/5/17 8:39,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,3112,Milton St & Franklin St,40.72906,-73.95779,20245,Customer,1983,Male
605,10,9/5/17 8:32,9/5/17 8:42,3386,1 Pl & Clinton St,40.6809591,-73.99905709,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,28759,Subscriber,1973,Male
468,8,9/5/17 8:32,9/5/17 8:40,507,E 25 St & 2 Ave,40.73912601,-73.97973776,496,E 16 St & 5 Ave,40.73726186,-73.99238967,27242,Subscriber,1990,Male
611,10,9/5/17 8:32,9/5/17 8:42,3306,10 St & 7 Ave,40.6662078,-73.98199886,467,Dean St & 4 Ave,40.68312489,-73.97895137,26751,Subscriber,1962,Male
673,11,9/5/17 8:32,9/5/17 8:43,484,W 44 St & 5 Ave,40.75500254,-73.98014437,447,8 Ave & W 52 St,40.76370739,-73.9851615,18586,Subscriber,1976,Female
1692,28,9/5/17 8:32,9/5/17 9:00,3072,Leonard St & Boerum St,40.70583339,-73.94644578,461,E 20 St & 2 Ave,40.73587678,-73.98205027,19816,Subscriber,1985,Female
826,14,9/5/17 8:32,9/5/17 8:46,490,8 Ave & W 33 St,40.751551,-73.993934,500,Broadway & W 51 St,40.76228826,-73.98336183,27616,Subscriber,1973,Male
667,11,9/5/17 8:32,9/5/17 8:43,462,W 22 St & 10 Ave,40.74691959,-74.00451887,505,6 Ave & W 33 St,40.74901271,-73.98848395,30043,Subscriber,1978,Male
2133,36,9/5/17 8:32,9/5/17 9:08,524,W 43 St & 6 Ave,40.75527307,-73.98316936,304,Broadway & Battery Pl,40.70463334,-74.01361706,18451,Subscriber,1987,Male
711,12,9/5/17 8:32,9/5/17 8:44,528,2 Ave & E 31 St,40.74290902,-73.97706058,382,University Pl & E 14 St,40.73492695,-73.99200509,19186,Subscriber,1984,Female
594,10,9/5/17 8:32,9/5/17 8:42,2000,Front St & Washington St,40.70255088,-73.98940236,313,Washington Ave & Park Ave,40.69610226,-73.96751037,24908,Subscriber,1972,Female
513,9,9/5/17 8:32,9/5/17 8:41,3177,W 84 St & Broadway,40.7867947,-73.977112,3366,West End Ave & W 107 St,40.8021174,-73.96818053,17707,Subscriber,1990,Male
595,10,9/5/17 8:32,9/5/17 8:42,174,E 25 St & 1 Ave,40.7381765,-73.97738662,359,E 47 St & Park Ave,40.75510267,-73.97498696,27017,Subscriber,1989,Male
1309,22,9/5/17 8:32,9/5/17 8:54,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,312,Allen St & Stanton St,40.722055,-73.989111,30649,Subscriber,1993,Female
1955,33,9/5/17 8:32,9/5/17 9:05,514,12 Ave & W 40 St,40.76087502,-74.00277668,514,12 Ave & W 40 St,40.76087502,-74.00277668,27609,Subscriber,1957,Male
269,4,9/5/17 8:32,9/5/17 8:37,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,3232,Bond St & Fulton St,40.68962189,-73.98304269,29693,Subscriber,1981,Male
731,12,9/5/17 8:32,9/5/17 8:44,3255,8 Ave & W 31 St,40.75058535,-73.99468482,212,W 16 St & The High Line,40.74334935,-74.00681753,27980,Subscriber,1964,Male
341,6,9/5/17 8:32,9/5/17 8:38,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3462,E 44 St & 2 Ave,40.75118387,-73.97138715,26368,Subscriber,1977,Male
1311,22,9/5/17 8:32,9/5/17 8:54,3321,Clinton St & Union St,40.6831164,-73.99785267,217,Old Fulton St,40.70277159,-73.99383605,18709,Subscriber,1972,Female
958,16,9/5/17 8:32,9/5/17 8:48,379,W 31 St & 7 Ave,40.749156,-73.9916,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,18194,Subscriber,1966,Male
992,17,9/5/17 8:32,9/5/17 8:49,3288,E 88 St & 1 Ave,40.778301,-73.9488134,499,Broadway & W 60 St,40.76915505,-73.98191841,29791,Subscriber,1990,Male
987,16,9/5/17 8:32,9/5/17 8:49,461,E 20 St & 2 Ave,40.73587678,-73.98205027,465,Broadway & W 41 St,40.75513557,-73.98658032,30091,Subscriber,1987,Male
417,7,9/5/17 8:32,9/5/17 8:39,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,25776,Subscriber,1993,Male
926,15,9/5/17 8:32,9/5/17 8:48,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,279,Peck Slip & Front St,40.707873,-74.00167,31018,Subscriber,1987,Male
1036,17,9/5/17 8:32,9/5/17 8:49,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,430,York St & Jay St,40.7014851,-73.98656928,26686,Subscriber,1988,Male
934,16,9/5/17 8:32,9/5/17 8:48,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,26455,Subscriber,1994,Male
778,13,9/5/17 8:32,9/5/17 8:45,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,18552,Subscriber,1990,Female
709,12,9/5/17 8:32,9/5/17 8:44,388,W 26 St & 10 Ave,40.74971775,-74.00295035,546,E 30 St & Park Ave S,40.74444921,-73.98303529,29164,Subscriber,1962,Female
1046,17,9/5/17 8:32,9/5/17 8:50,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,455,1 Ave & E 44 St,40.75001986,-73.96905301,28801,Subscriber,1976,Female
376,6,9/5/17 8:32,9/5/17 8:39,152,Warren St & Church St,40.71473993,-74.00910627,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,28260,Subscriber,1974,Female
526,9,9/5/17 8:32,9/5/17 8:41,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,304,Broadway & Battery Pl,40.70463334,-74.01361706,16687,Subscriber,1984,Female
137,2,9/5/17 8:32,9/5/17 8:35,152,Warren St & Church St,40.71473993,-74.00910627,387,Centre St & Chambers St,40.71273266,-74.0046073,26997,Subscriber,1957,Male
447,7,9/5/17 8:32,9/5/17 8:40,517,Pershing Square South,40.751581,-73.97791,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18457,Subscriber,1974,Female
1087,18,9/5/17 8:32,9/5/17 8:50,517,Pershing Square South,40.751581,-73.97791,2010,Grand St & Greene St,40.72165481,-74.00234737,17728,Subscriber,1974,Male
350,6,9/5/17 8:32,9/5/17 8:38,519,Pershing Square North,40.751873,-73.977706,546,E 30 St & Park Ave S,40.74444921,-73.98303529,26916,Subscriber,1960,Male
871,15,9/5/17 8:32,9/5/17 8:47,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,430,York St & Jay St,40.7014851,-73.98656928,28931,Customer,NULL,Unknown
255,4,9/5/17 8:32,9/5/17 8:36,195,Liberty St & Broadway,40.70905623,-74.01043382,415,Pearl St & Hanover Square,40.7047177,-74.00926027,21278,Subscriber,1981,Male
1433,24,9/5/17 8:32,9/5/17 8:56,345,W 13 St & 6 Ave,40.73649403,-73.99704374,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,15140,Subscriber,1970,Male
353,6,9/5/17 8:32,9/5/17 8:38,173,Broadway & W 49 St,40.76068327,-73.98452729,524,W 43 St & 6 Ave,40.75527307,-73.98316936,27249,Subscriber,1984,Male
793,13,9/5/17 8:32,9/5/17 8:46,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,257,Lispenard St & Broadway,40.71939226,-74.00247214,26056,Subscriber,1979,Male
279,5,9/5/17 8:32,9/5/17 8:37,461,E 20 St & 2 Ave,40.73587678,-73.98205027,491,E 24 St & Park Ave S,40.74096374,-73.98602213,16961,Subscriber,1987,Female
231,4,9/5/17 8:32,9/5/17 8:36,3094,Graham Ave & Withers St,40.7169811,-73.94485918,3082,Hope St & Union Ave,40.71167351,-73.95141312,30842,Subscriber,1960,Male
565,9,9/5/17 8:32,9/5/17 8:42,457,Broadway & W 58 St,40.76695317,-73.98169333,305,E 58 St & 3 Ave,40.76095756,-73.96724467,25968,Subscriber,1979,Male
1646,27,9/5/17 8:32,9/5/17 9:00,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,442,W 27 St & 7 Ave,40.746647,-73.993915,21282,Subscriber,1982,Male
1238,21,9/5/17 8:32,9/5/17 8:53,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,518,E 39 St & 2 Ave,40.74780373,-73.9734419,21254,Subscriber,1986,Female
1802,30,9/5/17 8:32,9/5/17 9:02,247,Perry St & Bleecker St,40.73535398,-74.00483091,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,25929,Subscriber,1992,Male
127,2,9/5/17 8:32,9/5/17 8:34,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,3244,University Pl & E 8 St,40.73143724,-73.99490342,30818,Subscriber,1983,Male
286,5,9/5/17 8:32,9/5/17 8:37,319,Fulton St & Broadway,40.711066,-74.009447,427,Bus Slip & State St,40.701907,-74.013942,30086,Subscriber,1981,Male
378,6,9/5/17 8:32,9/5/17 8:39,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,243,Fulton St & Rockwell Pl,40.688226,-73.979382,20181,Subscriber,1999,Male
502,8,9/5/17 8:32,9/5/17 8:41,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,3398,Smith St & 9 St,40.6746957,-73.99785768,20032,Subscriber,1971,Female
111,2,9/5/17 8:32,9/5/17 8:34,347,Greenwich St & W Houston St,40.728846,-74.008591,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16985,Subscriber,1977,Male
1859,31,9/5/17 8:32,9/5/17 9:03,3430,Richardson St & N Henry St,40.71907891,-73.9422369,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19538,Subscriber,1973,Male
608,10,9/5/17 8:32,9/5/17 8:42,3315,Henry St & Degraw St,40.6847514,-73.99917254,391,Clark St & Henry St,40.69760127,-73.99344559,16872,Subscriber,1987,Male
177,3,9/5/17 8:32,9/5/17 8:35,3435,Grand St & Elizabeth St,40.718822,-73.99596,355,Bayard St & Baxter St,40.71602118,-73.99974372,26649,Subscriber,NULL,Unknown
2234,37,9/5/17 8:32,9/5/17 9:10,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,251,Mott St & Prince St,40.72317958,-73.99480012,27220,Subscriber,1992,Female
882,15,9/5/17 8:32,9/5/17 8:47,527,E 33 St & 2 Ave,40.744023,-73.976056,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,27790,Subscriber,1992,Male
792,13,9/5/17 8:32,9/5/17 8:46,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,520,W 52 St & 5 Ave,40.75992262,-73.97648516,17816,Subscriber,1982,Male
189,3,9/5/17 8:32,9/5/17 8:36,472,E 32 St & Park Ave,40.7457121,-73.98194829,527,E 33 St & 2 Ave,40.744023,-73.976056,24984,Subscriber,1970,Male
197,3,9/5/17 8:32,9/5/17 8:36,472,E 32 St & Park Ave,40.7457121,-73.98194829,527,E 33 St & 2 Ave,40.744023,-73.976056,25857,Subscriber,1971,Male
343,6,9/5/17 8:32,9/5/17 8:38,442,W 27 St & 7 Ave,40.746647,-73.993915,491,E 24 St & Park Ave S,40.74096374,-73.98602213,15707,Subscriber,1987,Male
684,11,9/5/17 8:32,9/5/17 8:44,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3137,5 Ave & E 73 St,40.77282817,-73.96685276,29326,Subscriber,1981,Female
603,10,9/5/17 8:32,9/5/17 8:42,517,Pershing Square South,40.751581,-73.97791,508,W 46 St & 11 Ave,40.76341379,-73.99667444,14660,Subscriber,1979,Male
336,6,9/5/17 8:32,9/5/17 8:38,426,West St & Chambers St,40.71754834,-74.01322069,257,Lispenard St & Broadway,40.71939226,-74.00247214,20006,Subscriber,1985,Female
227,4,9/5/17 8:32,9/5/17 8:36,519,Pershing Square North,40.751873,-73.977706,228,E 48 St & 3 Ave,40.7546011,-73.97187886,30683,Subscriber,1984,Male
840,14,9/5/17 8:32,9/5/17 8:46,523,W 38 St & 8 Ave,40.75466591,-73.99138152,519,Pershing Square North,40.751873,-73.977706,30773,Subscriber,1970,Male
874,15,9/5/17 8:32,9/5/17 8:47,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16615,Subscriber,1969,Male
941,16,9/5/17 8:32,9/5/17 8:48,478,11 Ave & W 41 St,40.76030096,-73.99884222,457,Broadway & W 58 St,40.76695317,-73.98169333,27492,Subscriber,1979,Female
684,11,9/5/17 8:32,9/5/17 8:44,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3150,E 85 St & York Ave,40.77536905,-73.94803392,21275,Subscriber,1973,Male
416,7,9/5/17 8:32,9/5/17 8:39,358,Christopher St & Greenwich St,40.73291553,-74.00711384,128,MacDougal St & Prince St,40.72710258,-74.00297088,30872,Subscriber,1952,Female
487,8,9/5/17 8:32,9/5/17 8:41,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,3137,5 Ave & E 73 St,40.77282817,-73.96685276,17291,Subscriber,1985,Female
1268,21,9/5/17 8:32,9/5/17 8:54,508,W 46 St & 11 Ave,40.76341379,-73.99667444,257,Lispenard St & Broadway,40.71939226,-74.00247214,30259,Subscriber,1986,Male
1803,30,9/5/17 8:33,9/5/17 9:03,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,330,Reade St & Broadway,40.71450451,-74.00562789,17745,Subscriber,1968,Male
1320,22,9/5/17 8:32,9/5/17 8:54,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,28028,Subscriber,1973,Male
319,5,9/5/17 8:33,9/5/17 8:38,461,E 20 St & 2 Ave,40.73587678,-73.98205027,402,Broadway & E 22 St,40.7403432,-73.98955109,19729,Subscriber,1970,Male
2620,44,9/5/17 8:33,9/5/17 9:16,3290,E 89 St & York Ave,40.7779453,-73.946041,259,South St & Whitehall St,40.70122128,-74.01234218,16336,Subscriber,1977,Male
412,7,9/5/17 8:33,9/5/17 8:39,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,243,Fulton St & Rockwell Pl,40.688226,-73.979382,17968,Subscriber,1993,Female
382,6,9/5/17 8:33,9/5/17 8:39,530,11 Ave & W 59 St,40.771522,-73.990541,499,Broadway & W 60 St,40.76915505,-73.98191841,18888,Subscriber,1985,Male
348,6,9/5/17 8:33,9/5/17 8:38,457,Broadway & W 58 St,40.76695317,-73.98169333,520,W 52 St & 5 Ave,40.75992262,-73.97648516,14730,Subscriber,1980,Male
510,9,9/5/17 8:33,9/5/17 8:41,402,Broadway & E 22 St,40.7403432,-73.98955109,128,MacDougal St & Prince St,40.72710258,-74.00297088,20232,Subscriber,1988,Female
615,10,9/5/17 8:33,9/5/17 8:43,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,491,E 24 St & Park Ave S,40.74096374,-73.98602213,21042,Subscriber,1992,Female
558,9,9/5/17 8:33,9/5/17 8:42,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17880,Subscriber,1987,Male
1101,18,9/5/17 8:33,9/5/17 8:51,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,26576,Subscriber,1993,Female
589,10,9/5/17 8:33,9/5/17 8:42,195,Liberty St & Broadway,40.70905623,-74.01043382,303,Mercer St & Spring St,40.72362738,-73.99949601,30716,Subscriber,1968,Male
689,11,9/5/17 8:33,9/5/17 8:44,507,E 25 St & 2 Ave,40.73912601,-73.97973776,357,E 11 St & Broadway,40.73261787,-73.99158043,19665,Subscriber,1987,Male
1510,25,9/5/17 8:33,9/5/17 8:58,3377,Carroll St & Bond St,40.6786115,-73.99037292,195,Liberty St & Broadway,40.70905623,-74.01043382,30007,Subscriber,1986,Female
1028,17,9/5/17 8:33,9/5/17 8:50,514,12 Ave & W 40 St,40.76087502,-74.00277668,146,Hudson St & Reade St,40.71625008,-74.0091059,25251,Subscriber,1956,Male
434,7,9/5/17 8:33,9/5/17 8:40,422,W 59 St & 10 Ave,40.770513,-73.988038,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,18344,Subscriber,1984,Male
2979,50,9/5/17 8:33,9/5/17 9:22,3331,Riverside Dr & W 104 St,40.8013434,-73.97114574,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,18950,Subscriber,1952,Female
1930,32,9/5/17 8:33,9/5/17 9:05,519,Pershing Square North,40.751873,-73.977706,304,Broadway & Battery Pl,40.70463334,-74.01361706,29401,Subscriber,1963,Female
1263,21,9/5/17 8:33,9/5/17 8:54,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,19895,Subscriber,1986,Female
949,16,9/5/17 8:33,9/5/17 8:48,3080,S 4 St & Rodney St,40.70934,-73.95608,418,Front St & Gold St,40.70224,-73.982578,27518,Subscriber,1980,Female
870,15,9/5/17 8:33,9/5/17 8:47,3243,E 58 St & 1 Ave,40.75892386,-73.96226227,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,27468,Subscriber,1995,Male
1878,31,9/5/17 8:33,9/5/17 9:04,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,458,11 Ave & W 27 St,40.751396,-74.005226,28930,Subscriber,1981,Male
2047,34,9/5/17 8:33,9/5/17 9:07,3336,E 97 St & Madison Ave,40.787801,-73.953559,362,Broadway & W 37 St,40.75172632,-73.98753523,20194,Subscriber,1990,Female
678,11,9/5/17 8:33,9/5/17 8:44,518,E 39 St & 2 Ave,40.74780373,-73.9734419,382,University Pl & E 14 St,40.73492695,-73.99200509,30668,Subscriber,1996,Male
589,10,9/5/17 8:33,9/5/17 8:42,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,459,W 20 St & 11 Ave,40.746745,-74.007756,19275,Subscriber,1988,Male
1071,18,9/5/17 8:33,9/5/17 8:51,363,West Thames St,40.70834698,-74.01713445,405,Washington St & Gansevoort St,40.739323,-74.008119,29858,Subscriber,1985,Male
312,5,9/5/17 8:33,9/5/17 8:38,293,Lafayette St & E 8 St,40.73020661,-73.99102628,402,Broadway & E 22 St,40.7403432,-73.98955109,24988,Subscriber,1990,Male
687,11,9/5/17 8:33,9/5/17 8:44,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,505,6 Ave & W 33 St,40.74901271,-73.98848395,26412,Subscriber,1965,Female
1079,18,9/5/17 8:33,9/5/17 8:51,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,3112,Milton St & Franklin St,40.72906,-73.95779,19862,Subscriber,1972,Male
1101,18,9/5/17 8:33,9/5/17 8:51,342,Columbia St & Rivington St,40.71739973,-73.98016555,2008,Little West St & 1 Pl,40.70569254,-74.01677685,18333,Subscriber,1959,Female
1167,19,9/5/17 8:33,9/5/17 8:52,265,Stanton St & Chrystie St,40.72229346,-73.99147535,520,W 52 St & 5 Ave,40.75992262,-73.97648516,27558,Subscriber,1972,Male
239,4,9/5/17 8:33,9/5/17 8:37,500,Broadway & W 51 St,40.76228826,-73.98336183,520,W 52 St & 5 Ave,40.75992262,-73.97648516,28749,Subscriber,1985,Male
166,3,9/5/17 8:33,9/5/17 8:36,439,E 4 St & 2 Ave,40.7262807,-73.98978041,312,Allen St & Stanton St,40.722055,-73.989111,30826,Subscriber,1970,Male
550,9,9/5/17 8:33,9/5/17 8:42,466,W 25 St & 6 Ave,40.74395411,-73.99144871,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,27681,Subscriber,1994,Female
438,7,9/5/17 8:33,9/5/17 8:40,517,Pershing Square South,40.751581,-73.97791,497,E 17 St & Broadway,40.73704984,-73.99009296,19802,Subscriber,1988,Male
959,16,9/5/17 8:33,9/5/17 8:49,363,West Thames St,40.70834698,-74.01713445,303,Mercer St & Spring St,40.72362738,-73.99949601,24932,Subscriber,1979,Female
1518,25,9/5/17 8:33,9/5/17 8:58,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3224,W 13 St & Hudson St,40.73997354,-74.00513873,21390,Subscriber,1986,Female
689,11,9/5/17 8:33,9/5/17 8:44,483,E 12 St & 3 Ave,40.73223272,-73.98889957,167,E 39 St & 3 Ave,40.7489006,-73.97604882,25101,Subscriber,1986,Male
704,12,9/5/17 8:33,9/5/17 8:45,536,1 Ave & E 30 St,40.74144387,-73.97536082,379,W 31 St & 7 Ave,40.749156,-73.9916,29888,Subscriber,1978,Male
388,6,9/5/17 8:33,9/5/17 8:39,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3122,48 Ave & 5 St,40.74436329,-73.95587325,19984,Subscriber,1988,Male
421,7,9/5/17 8:33,9/5/17 8:40,2003,1 Ave & E 18 St,40.73381219,-73.98054421,491,E 24 St & Park Ave S,40.74096374,-73.98602213,30311,Subscriber,1984,Male
176,3,9/5/17 8:33,9/5/17 8:36,387,Centre St & Chambers St,40.71273266,-74.0046073,195,Liberty St & Broadway,40.70905623,-74.01043382,18343,Subscriber,1985,Male
901,15,9/5/17 8:33,9/5/17 8:48,3403,4 Ave & 9 St,40.6705135,-73.98876585,392,Jay St & Tech Pl,40.695065,-73.987167,28510,Subscriber,NULL,Unknown
449,7,9/5/17 8:33,9/5/17 8:40,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3466,W 45 St & 6 Ave,40.75668721,-73.98257732,24909,Subscriber,1987,Male
1500,25,9/5/17 8:33,9/5/17 8:58,3159,W 67 St & Broadway,40.77492513,-73.98266566,426,West St & Chambers St,40.71754834,-74.01322069,18724,Subscriber,1988,Male
568,9,9/5/17 8:33,9/5/17 8:42,257,Lispenard St & Broadway,40.71939226,-74.00247214,304,Broadway & Battery Pl,40.70463334,-74.01361706,24842,Subscriber,1960,Female
769,13,9/5/17 8:33,9/5/17 8:46,167,E 39 St & 3 Ave,40.7489006,-73.97604882,468,Broadway & W 56 St,40.7652654,-73.98192338,30229,Subscriber,1992,Female
1806,30,9/5/17 8:33,9/5/17 9:03,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3108,Nassau Ave & Russell St,40.72557,-73.94434,26623,Subscriber,1978,Male
410,7,9/5/17 8:33,9/5/17 8:40,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3159,W 67 St & Broadway,40.77492513,-73.98266566,27449,Subscriber,1977,Male
1802,30,9/5/17 8:33,9/5/17 9:03,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3108,Nassau Ave & Russell St,40.72557,-73.94434,24901,Subscriber,1976,Male
424,7,9/5/17 8:33,9/5/17 8:40,480,W 53 St & 10 Ave,40.76669671,-73.99061728,479,9 Ave & W 45 St,40.76019252,-73.9912551,17009,Subscriber,1994,Male
61,1,9/5/17 8:33,9/5/17 8:34,528,2 Ave & E 31 St,40.74290902,-73.97706058,528,2 Ave & E 31 St,40.74290902,-73.97706058,18109,Subscriber,1981,Female
308,5,9/5/17 8:33,9/5/17 8:38,528,2 Ave & E 31 St,40.74290902,-73.97706058,461,E 20 St & 2 Ave,40.73587678,-73.98205027,19193,Subscriber,1999,Female
474,8,9/5/17 8:33,9/5/17 8:41,517,Pershing Square South,40.751581,-73.97791,379,W 31 St & 7 Ave,40.749156,-73.9916,25450,Subscriber,1973,Male
360,6,9/5/17 8:33,9/5/17 8:39,251,Mott St & Prince St,40.72317958,-73.99480012,355,Bayard St & Baxter St,40.71602118,-73.99974372,26641,Subscriber,1968,Male
281,5,9/5/17 8:33,9/5/17 8:38,3315,Henry St & Degraw St,40.6847514,-73.99917254,143,Clinton St & Joralemon St,40.69239502,-73.99337909,19178,Subscriber,1986,Male
543,9,9/5/17 8:33,9/5/17 8:42,428,E 3 St & 1 Ave,40.72467721,-73.98783413,253,W 13 St & 5 Ave,40.73543934,-73.99453948,27628,Subscriber,1966,Female
1004,17,9/5/17 8:33,9/5/17 8:50,518,E 39 St & 2 Ave,40.74780373,-73.9734419,448,W 37 St & 10 Ave,40.75660359,-73.9979009,19225,Subscriber,1963,Male
1214,20,9/5/17 8:33,9/5/17 8:53,514,12 Ave & W 40 St,40.76087502,-74.00277668,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,17758,Subscriber,1964,Female
761,13,9/5/17 8:33,9/5/17 8:46,253,W 13 St & 5 Ave,40.73543934,-73.99453948,301,E 2 St & Avenue B,40.72217444,-73.98368779,28360,Subscriber,1956,Male
